ID,NAME,all_ids
45614,itekmaooo,{45614}
45619,tekkommanufacturingllc,{45619}
45620,cjscmagnitogorskmillrollsplant,{45620}
45630,stankomashstroi,"{49397, 45630}"
45650,wejjangjosephmonytuil,{45650}
45650,wejangnguenmonytuil,{45650}
45651,bielgordonkoangchar,{45651}
45651,charkoangbiel,{45651}
45668,doudinmousa,{45668}
45668,dodinmussa,{45668}
45668,dudinmusa,{45668}
45669,alshawaamerkamel,"{12843, 10485, 45669, 18591}"
45669,alshavaamer,"{12843, 10485, 45669, 18591}"
45669,alshavaamer,"{12843, 10485, 45669, 18591}"
45669,alshavaamar,"{12843, 10485, 45669, 18591}"
45669,alshawaamer,"{12843, 10485, 45669, 18591}"
45670,jahlebahmedsaduyousef,{45670}
45670,jahlebahmed,{45670}
45670,aljihlibyousef,{45670}
45670,jakhlabahmadsaadoyusuf,{45670}
45671,alduwaikaimanahmadrashed,{45671}
45671,alduwaikaimanahmadr,{45671}
45672,jadallahwaleedmohammadmustafa,{45672}
45675,hamzaabdalbasit,{45675}
45680,alaqadahmed,{45680}
45680,alaqadahmed,{45680}
45696,sepahansarmadelectronic,{45696}
45696,sarmadelectronicssepahanprivatelimitedcompany,{45696}
45698,aobaltiiskayapromyshlennayakompaniya,{45698}
45704,ermakovmaxim,{45704}
45705,obschestvosogranichennoiotvetstvennostyutekhnologicheskayakompaniyaflaibridzh,"{50186, 47626, 51212, 23564, 23565, 50196, 50200, 50201, 23576, 23580, 34337, 47650, 45090, 50220, 50221, 44078, 21038, 26672, 26673, 26674, 44083, 50229, 44089, 20030, 50242, 33394, 46671, 19028, 51290, 25691, 47707, 47709, 44638, 19038, 47710, 47713, 50276, 50278, 50280, 50282, 50286, 36465, 36466, 36467, 36468, 36469, 50291, 44151, 43124, 24185, 43125, 43128, 34939, 33397, 38016, 43138, 36999, 41096, 45705, 24204, 45709, 46222, 45714, 45715, 41111, 46745, 49308, 41125, 29868, 47796, 19640, 36537, 46778, 35004, 48833, 48834, 19653, 35022, 48860, 37084, 48862, 42719, 36576, 37087, 48866, 49381, 46823, 47335, 18669, 42733, 49390, 42736, 40178, 36596, 42748, 40190, 40197, 36616, 40200, 49419, 52494, 46876, 36636, 36637, 37671, 37673, 36138, 18730, 18733, 44846, 36656, 44849, 36658, 36659, 18741, 44853, 18744, 45370, 18748, 45373, 18750, 18751, 45377, 50497, 36676, 48988, 48989, 48990, 32613, 34664, 49512, 46442, 46441, 47981, 18286, 34670, 34671, 18287, 34674, 34678, 34679, 52090, 52091, 52092, 52093, 48511, 49535, 30083, 37764, 22403, 22406, 22407, 37768, 26505, 30613, 30614, 52633, 52636, 50589, 40862, 40864, 40865, 50592, 40867, 40868, 40872, 16809, 44971, 35244, 51118, 40878, 52657, 32692, 46519, 16824, 52664, 46523, 35260, 35261, 24516, 48585, 48587, 50132, 45528, 34777, 32730, 32731, 32733, 32734, 34782, 48123, 22526}"
45706,tsentrinnovatsionnykhtekhnologiiiinzhiniringa,{45706}
45708,aooezpptalabuga,{45708}
45708,aktsionernoeobshchestvoosobayaekonomicheskayazonapromyshlennoproizvodstvennogotipaalabuga,"{23553, 44036, 44039, 44041, 21003, 35854, 48658, 49173, 40982, 35864, 40476, 51229, 25118, 43038, 49184, 34337, 49186, 43039, 45084, 49189, 49190, 46514, 49196, 35886, 50734, 46516, 44088, 34876, 46653, 43070, 49215, 50240, 41025, 46655, 47681, 50244, 50247, 50764, 46672, 36433, 50259, 50262, 19031, 46678, 50265, 19034, 47708, 35937, 46690, 50275, 46693, 50281, 47723, 47724, 47725, 50292, 47737, 47740, 49277, 47743, 47746, 47751, 47754, 24203, 45708, 51342, 47759, 51344, 51345, 35997, 46750, 46757, 49327, 47283, 46776, 35001, 46777, 35003, 46780, 46781, 46782, 29885, 36029, 45761, 35009, 48831, 34500, 34501, 48837, 36040, 48841, 30922, 48861, 48864, 48865, 44258, 42723, 44261, 48874, 49386, 48877, 49392, 48881, 40179, 37619, 39161, 38138, 49410, 40199, 44297, 44298, 43282, 38163, 40215, 44319, 44320, 50982, 48427, 47404, 48941, 18734, 50477, 40236, 40237, 47926, 20283, 47934, 37697, 37700, 44872, 18769, 50002, 34643, 37716, 37717, 18774, 18772, 50003, 18779, 46431, 48483, 38756, 46443, 44915, 52595, 52596, 52598, 52599, 52602, 52606, 37761, 37763, 18820, 52613, 26504, 52619, 52623, 26512, 52626, 37779, 37782, 47514, 49569, 40866, 44963, 40869, 40870, 40871, 51112, 48550, 52650, 51114, 51116, 52653, 52654, 48556, 44970, 51121, 37809, 52659, 51123, 52661, 51124, 51125, 51127, 51129, 51130, 50610, 51132, 16829, 46518, 51135, 46522, 50112, 51143, 51145, 51153, 45529, 16865, 45026, 37860, 48102, 22504, 44975, 22505, 22507, 46573, 16885}"
45709,obshchestvosogranichennoiotvetstvennostyualbatros,"{50186, 47626, 51212, 23564, 23565, 50196, 50200, 50201, 23576, 23580, 34337, 47650, 45090, 50220, 50221, 44078, 21038, 26672, 26673, 26674, 44083, 50229, 44089, 20030, 50242, 33394, 46671, 19028, 51290, 25691, 47707, 47709, 44638, 19038, 47710, 47713, 50276, 50278, 50280, 50282, 50286, 36465, 36466, 36467, 36468, 36469, 50291, 44151, 43124, 24185, 43125, 43128, 34939, 33397, 38016, 43138, 36999, 41096, 45705, 24204, 45709, 46222, 45714, 45715, 41111, 46745, 49308, 41125, 29868, 47796, 19640, 36537, 46778, 35004, 48833, 48834, 19653, 35022, 48860, 37084, 48862, 42719, 36576, 37087, 48866, 49381, 46823, 47335, 18669, 42733, 49390, 42736, 40178, 36596, 42748, 40190, 40197, 36616, 40200, 49419, 52494, 46876, 36636, 36637, 37671, 37673, 36138, 18730, 18733, 44846, 36656, 44849, 36658, 36659, 18741, 44853, 18744, 45370, 18748, 45373, 18750, 18751, 45377, 50497, 36676, 48988, 48989, 48990, 32613, 34664, 49512, 46442, 46441, 47981, 18286, 34670, 34671, 18287, 34674, 34678, 34679, 52090, 52091, 52092, 52093, 48511, 49535, 30083, 37764, 22403, 22406, 22407, 37768, 26505, 30613, 30614, 52633, 52636, 50589, 40862, 40864, 40865, 50592, 40867, 40868, 40872, 16809, 44971, 35244, 51118, 40878, 52657, 32692, 46519, 16824, 52664, 46523, 35260, 35261, 24516, 48585, 48587, 50132, 45528, 34777, 32730, 32731, 32733, 32734, 34782, 48123, 22526}"
45709,albatrosllc,{45709}
45710,shagivaleevtimur,{45710}
45712,voronkovilya,"{28704, 32612, 45712, 40242, 40243, 51865}"
45713,llcalabugamachinery,"{37504, 19038, 49193, 50447, 45713, 47294}"
45714,obshchestvosogranichennoiotvetstvennostyualabugadevelopment,"{50186, 47626, 51212, 23564, 23565, 50196, 50200, 50201, 23576, 23580, 34337, 47650, 45090, 50220, 50221, 44078, 21038, 26672, 26673, 26674, 44083, 50229, 44089, 20030, 50242, 33394, 46671, 19028, 51290, 25691, 47707, 47709, 44638, 19038, 47710, 47713, 50276, 50278, 50280, 50282, 50286, 36465, 36466, 36467, 36468, 36469, 50291, 44151, 43124, 24185, 43125, 43128, 34939, 33397, 38016, 43138, 36999, 41096, 45705, 24204, 45709, 46222, 45714, 45715, 41111, 46745, 49308, 41125, 29868, 47796, 19640, 36537, 46778, 35004, 48833, 48834, 19653, 35022, 48860, 37084, 48862, 42719, 36576, 37087, 48866, 49381, 46823, 47335, 18669, 42733, 49390, 42736, 40178, 36596, 42748, 40190, 40197, 36616, 40200, 49419, 52494, 46876, 36636, 36637, 37671, 37673, 36138, 18730, 18733, 44846, 36656, 44849, 36658, 36659, 18741, 44853, 18744, 45370, 18748, 45373, 18750, 18751, 45377, 50497, 36676, 48988, 48989, 48990, 32613, 34664, 49512, 46442, 46441, 47981, 18286, 34670, 34671, 18287, 34674, 34678, 34679, 52090, 52091, 52092, 52093, 48511, 49535, 30083, 37764, 22403, 22406, 22407, 37768, 26505, 30613, 30614, 52633, 52636, 50589, 40862, 40864, 40865, 50592, 40867, 40868, 40872, 16809, 44971, 35244, 51118, 40878, 52657, 32692, 46519, 16824, 52664, 46523, 35260, 35261, 24516, 48585, 48587, 50132, 45528, 34777, 32730, 32731, 32733, 32734, 34782, 48123, 22526}"
45714,limitedliabilitycompanyalabugadevelopment,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
45715,obshchestvosogranichennoiotvetstvennostyugea,"{50186, 47626, 51212, 23564, 23565, 50196, 50200, 50201, 23576, 23580, 34337, 47650, 45090, 50220, 50221, 44078, 21038, 26672, 26673, 26674, 44083, 50229, 44089, 20030, 50242, 33394, 46671, 19028, 51290, 25691, 47707, 47709, 44638, 19038, 47710, 47713, 50276, 50278, 50280, 50282, 50286, 36465, 36466, 36467, 36468, 36469, 50291, 44151, 43124, 24185, 43125, 43128, 34939, 33397, 38016, 43138, 36999, 41096, 45705, 24204, 45709, 46222, 45714, 45715, 41111, 46745, 49308, 41125, 29868, 47796, 19640, 36537, 46778, 35004, 48833, 48834, 19653, 35022, 48860, 37084, 48862, 42719, 36576, 37087, 48866, 49381, 46823, 47335, 18669, 42733, 49390, 42736, 40178, 36596, 42748, 40190, 40197, 36616, 40200, 49419, 52494, 46876, 36636, 36637, 37671, 37673, 36138, 18730, 18733, 44846, 36656, 44849, 36658, 36659, 18741, 44853, 18744, 45370, 18748, 45373, 18750, 18751, 45377, 50497, 36676, 48988, 48989, 48990, 32613, 34664, 49512, 46442, 46441, 47981, 18286, 34670, 34671, 18287, 34674, 34678, 34679, 52090, 52091, 52092, 52093, 48511, 49535, 30083, 37764, 22403, 22406, 22407, 37768, 26505, 30613, 30614, 52633, 52636, 50589, 40862, 40864, 40865, 50592, 40867, 40868, 40872, 16809, 44971, 35244, 51118, 40878, 52657, 32692, 46519, 16824, 52664, 46523, 35260, 35261, 24516, 48585, 48587, 50132, 45528, 34777, 32730, 32731, 32733, 32734, 34782, 48123, 22526}"
45715,limitedliabilitycompanygea,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
45719,fanavarancommunicationindustrycompany,"{30396, 45719}"
45720,jinghelin,{45720}
45721,anbaranarminghorssi,{45721}
45722,homsihosein,{45722}
45739,ooozavodkdm,{45739}
45741,kuzeylojistik,{45741}
45741,kuzeylogisticstasimacilikithalatihracatsanayivedisticaretlimitedsirketi,{45741}
45744,bosphorusgatedisticaretlimstedsirketi,{45744}
45746,alcotechitdmcc,"{45746, 9750}"
45748,golovtchenkoandrey,{45748}
45749,dongjinlee,{45749}
45750,kompaniyaamg,"{47364, 45750, 48623}"
45753,aimashintekhnolodzhi,{45753}
45754,aokompozit,{45754}
45756,nauchnoproizvodstvennoeobyedinenie3dintegratsiya,"{46531, 47717, 39142, 49998, 40176, 40177, 16885, 48439, 34777, 45756}"
45756,npo3dintegratsiya,{45756}
45757,anizoprintrus,{45757}
45758,nitskibernetikiiavtomatiki,{45758}
45761,aktsionernoeobshchestvoaikyubtekhnologii,"{23553, 44036, 44039, 44041, 21003, 35854, 48658, 49173, 40982, 35864, 40476, 51229, 25118, 43038, 49184, 34337, 49186, 43039, 45084, 49189, 49190, 46514, 49196, 35886, 50734, 46516, 44088, 34876, 46653, 43070, 49215, 50240, 41025, 46655, 47681, 50244, 50247, 50764, 46672, 36433, 50259, 50262, 19031, 46678, 50265, 19034, 47708, 35937, 46690, 50275, 46693, 50281, 47723, 47724, 47725, 50292, 47737, 47740, 49277, 47743, 47746, 47751, 47754, 24203, 45708, 51342, 47759, 51344, 51345, 35997, 46750, 46757, 49327, 47283, 46776, 35001, 46777, 35003, 46780, 46781, 46782, 29885, 36029, 45761, 35009, 48831, 34500, 34501, 48837, 36040, 48841, 30922, 48861, 48864, 48865, 44258, 42723, 44261, 48874, 49386, 48877, 49392, 48881, 40179, 37619, 39161, 38138, 49410, 40199, 44297, 44298, 43282, 38163, 40215, 44319, 44320, 50982, 48427, 47404, 48941, 18734, 50477, 40236, 40237, 47926, 20283, 47934, 37697, 37700, 44872, 18769, 50002, 34643, 37716, 37717, 18774, 18772, 50003, 18779, 46431, 48483, 38756, 46443, 44915, 52595, 52596, 52598, 52599, 52602, 52606, 37761, 37763, 18820, 52613, 26504, 52619, 52623, 26512, 52626, 37779, 37782, 47514, 49569, 40866, 44963, 40869, 40870, 40871, 51112, 48550, 52650, 51114, 51116, 52653, 52654, 48556, 44970, 51121, 37809, 52659, 51123, 52661, 51124, 51125, 51127, 51129, 51130, 50610, 51132, 16829, 46518, 51135, 46522, 50112, 51143, 51145, 51153, 45529, 16865, 45026, 37860, 48102, 22504, 44975, 22505, 22507, 46573, 16885}"
45763,aoaskon,{45763}
45765,npopromodel,{45765}
45766,aosisoftdevelopment,{45766}
45767,kvantorform,{45767}
45770,sinkam,"{45770, 44758}"
45775,bsbgroup,{45775}
45779,technopartnerteknolojiurunlerisanveticltdsti,{45779}
45780,limitedliabilitycompanychistiegazyplyus,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
45783,publicjointstockcompanyspbexchange,"{50307, 37000, 26513, 35353, 51738, 18740, 34741, 47799, 20029, 46526, 36033, 37697, 34497, 36041, 44880, 45783, 19036, 36067, 37860, 49384, 47594, 34539, 22508, 37998, 47736, 34681, 51836}"
45783,publicjointstockcompanysaintpetersburgexchange,"{50307, 37000, 26513, 35353, 51738, 18740, 34741, 47799, 20029, 46526, 36033, 37697, 34497, 36041, 44880, 45783, 19036, 36067, 37860, 49384, 47594, 34539, 22508, 37998, 47736, 34681, 51836}"
45787,rusregionbankjsc,{45787}
45789,widisgrupp,{45789}
45791,suntacgroupofcompanies,"{45468, 45791}"
45791,suntacinternationaltradingcolimited,{45791}
45791,suntecinternationaltradingcolimited,{45791}
45791,suntecinternationaltradingcolimited,{45791}
45791,suntacinternationaltradingcolimited,{45791}
45791,suntacgroup,"{45468, 45791}"
45792,skyroyalheroltd,{45792}
45808,homecreditandfinancebanklimitedliabilitycompany,{45808}
45808,homecreditfinancebankllc,{45808}
45808,homecreditandfinancebankllc,{45808}
45809,blancbankllc,{45809}
45809,investmentbankvestalimitedliabilitycompany,{45809}
45810,vserossiyskybankrazvitiyaregionov,{45810}
45811,postbankjsc,"{25618, 45811}"
45811,pochtabank,{45811}
45815,tikhonovandrey,"{36236, 45815}"
45817,efremovandrey,{45817}
45818,astrakhankirill,"{45818, 30517}"
45821,suvorovandrey,{45821}
45828,ghodomikhaled,{45828}
45828,alqaddumikhaled,"{12606, 12609, 12608, 12610, 45828, 47339, 12627, 12628, 12629, 12631, 6366, 12607}"
45828,asaadkhaledfaridahmed,{45828}
45828,alqaddumikhalid,"{12606, 12609, 12608, 12610, 45828, 47339, 12627, 12628, 12629, 12631, 6366, 12607}"
45829,chinatianliaviationtechnologyindustrialcompany,{45829}
45830,closedjointstockcompanyscan,"{48644, 45830, 45831, 22416, 47513, 23577, 46623, 50336, 35259, 46657, 40903, 44878, 19031, 35159, 32732, 46688, 46694, 38759, 22507, 47480}"
45831,closedjointstockcompanycompanyscan,"{48644, 45830, 45831, 22416, 47513, 23577, 46623, 50336, 35259, 46657, 40903, 44878, 19031, 35159, 32732, 46688, 46694, 38759, 22507, 47480}"
45849,chekunovigor,"{41033, 45849}"
45850,khaledgulsah,"{21389, 12689, 16446, 45850, 9597, 15582}"
45850,khaledgulshah,"{21389, 12689, 16446, 45850, 9597, 15582}"
45850,ozelgulsah,{45850}
45850,ozelgulshah,{45850}
45851,limitedliabilitycompanyelectrocomvpk,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
45854,alekseyevamarinamikhaylovna,"{36763, 36389, 45854}"
45854,alekseevamarina,"{36763, 36389, 45854}"
45856,gerbermikhail,{45856}
45858,ivanovantonmihaylovich,"{45858, 39758}"
45858,ivanovanton,"{45858, 39758}"
45860,kulashovaanna,{45860}
45860,dudorinaanna,{45860}
45862,borshchevdaniil,{45862}
45862,borschevdaniil,{45862}
45863,doukhvalovandrey,{45863}
45866,haitiancisllc,{45866}
45867,khaitianpresizhn,{45867}
45869,jscvniirprogress,{45869}
45890,alansarcharitablesociety,{45890}
45891,jiahehengdetechnologycompany,{45891}
45891,jiahehengdetechnologycompanylimited,{45891}
45897,feyzollahiahmadali,{45897}
45897,feyzollahialiahmad,{45897}
45897,feizlollahialiahmad,{45897}
45900,zawayagroupfordevelopmentandinvestment,{45900}
45900,zawayagroupco,{45900}
45900,zawayagroupfordevelopmentandinvestmentcompany,{45900}
45900,zawayagroupfordevelopmentandinvestmentco,{45900}
45908,tadawulcapital,{45908}
45911,tamaniaegli,{45911}
45917,alialshaikhalinasserkamel,"{21004, 45917}"
45918,oooyutvgruppa,{45918}
45919,federalstatebudgetaryeducationalinstitutionofhighereducationmoscowstatetechnicaluniversitynamedafternebaumannationalresearchuniversity,"{49312, 30722, 30724, 50886, 50890, 50731, 50891, 50892, 44080, 45919}"
45919,baumanmoscowstatetechnicaluniversity,{45919}
45921,shirazialimarshad,{45921}
45921,abdalrasulmurshidshiraziali,{45921}
45923,khanimostafamajid,"{45923, 46888, 12330, 12940, 7928, 10898, 7222, 12920, 18619, 15516}"
45925,technicalcentervindekllc,"{43337, 45925}"
45934,zalaaerogroup,{45934}
45935,ibrahimmuhammadrashidmaad,"{11744, 15650, 13157, 10119, 43082, 17036, 45935, 13395, 7222, 21561, 18621, 9758}"
45936,llcnanochipmsk,"{45936, 47958, 48495}"
45937,zakharovalexandervyacheslavovich,"{37509, 39760, 45937, 46001, 46004}"
45938,militaryconstructioncomplexoftheministryofdefense,"{43536, 45938, 16884, 29240}"
45940,llcsputniksp,{45940}
45943,lazernyekomponentyooo,{45943}
45953,oooaeroskan,"{45953, 45003}"
45963,ooonovyimediakholding,{45963}
45967,ooo7tvmediagruppa,{45967}
45974,oookholdingvyberiradio,{45974}
45978,macroteamltd,"{45978, 47618}"
45979,oooikaeon,"{51233, 51334, 44845, 45979, 32733, 47423}"
45980,bliksemcomputersandrequisitestradingcollc,{45980}
45986,mooveche,{45986}
45991,jscrustitan,"{18770, 18820, 45991}"
45992,moskvinanikolayevnasvetlana,{45992}
45993,limitedliabilitycompanyrrv,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
45997,tkachukanatolinikolaevich,{45997}
45999,nttsorionooo,{45999}
46001,zakharovamariaaleksandrovna,"{37509, 39760, 45937, 46001, 46004}"
46001,osetrovamariyaaleksandrovna,{46001}
46002,novikovalekseialekseevich,{46002}
46003,besprozvannykhalexeysergeyevich,{46003}
46004,zakharovlavrentiyaleksandrovich,"{37509, 39760, 45937, 46001, 46004}"
46013,khartisdvllc,{46013}
46024,ievlevigornikolayevich,{46024}
46030,oooarktikspg2,{46030}
46038,llcrksinfrastructure,{46038}
46040,rksclearvodyllc,{46040}
46040,llcrkschv,{46040}
46045,milskayaelena,{46045}
46045,milskayayelena,{46045}
46051,zakrievibragimsalmanovich,{46051}
46051,zakriyevyakub,{46051}
46054,limitedliabilitycompanyaerlyontechnologies,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
46055,serkoalexeymikhaylovich,{46055}
46070,shakutinaleksandrvasilyevich,"{19428, 32492, 32493, 46070, 20700}"
46070,shakutinalexandervasileyevich,"{19428, 32492, 32493, 46070, 20700}"
46070,shackutinalexander,{46070}
46071,amkodoroao,{46071}
46071,otkrytoeaktsionernoeobshchestvoamkodorupravlyayushchayakompaniyakholdinga,"{46470, 44038, 46471, 46472, 48007, 50198, 46746, 34981, 32678, 44967, 16681, 48429, 44079, 46772, 44090, 35898, 46529, 46530, 38723, 37700, 48322, 48584, 49999, 36431, 34769, 19032, 37721, 19033, 16860, 33374, 19040, 35936, 17249, 17251, 38758, 41318, 47720, 17255, 32746, 17259, 17258, 18288, 33397, 33398, 46071, 17145, 17018, 41980, 44542}"
46074,marghubmojtabajahandust,{46074}
46075,darrajihabeebhasanmghames,"{46075, 8269}"
46076,mohammedimadnajimohammed,"{44929, 30087, 21387, 6924, 6925, 6927, 10898, 6935, 15008, 8867, 45093, 32174, 12592, 23625, 15831, 45015, 29019, 11748, 25062, 30961, 9593, 9595, 46076, 9597}"
46077,alhussainijafar,"{46790, 46077, 26862, 21206}"
46088,signalinvestooo,"{46088, 16446}"
46088,limitedliabilitycompanysignalinvest,"{49152, 23552, 44035, 50182, 27143, 46088, 26119, 23559, 23562, 23568, 23569, 23570, 23572, 46616, 46620, 34337, 51242, 44078, 48686, 48687, 44083, 48692, 46663, 47695, 19028, 46682, 46683, 50270, 30822, 33394, 49267, 49268, 43123, 44151, 24185, 49275, 38016, 49281, 45714, 45715, 50330, 48802, 50342, 50348, 47796, 19640, 47293, 42184, 50377, 36556, 50894, 45780, 50390, 50405, 45289, 50410, 33016, 40186, 51966, 47361, 51977, 40203, 50960, 43281, 39187, 51989, 49944, 45851, 49948, 50981, 45353, 52013, 18748, 52030, 49472, 34637, 44879, 38223, 34641, 47954, 48981, 48988, 47966, 47967, 40802, 40804, 40805, 32613, 34662, 34669, 34676, 37768, 26505, 48016, 47508, 52629, 47511, 47512, 52643, 44964, 32679, 45993, 48553, 16828, 44988, 41919, 50124, 40912, 52177, 52182, 45016, 50138, 51679, 47584, 48098, 47587, 46054, 36327, 48103, 48105, 32744, 52200, 45033, 45035, 50160, 50161, 44020, 50168, 47611, 48637}"
46128,signalteplotekhnika,"{45040, 46128}"
46129,choecholung,"{43616, 27209, 19498, 23213, 43598, 19791, 21744, 46449, 46129, 21747, 20120, 23482, 48220}"
46131,changmyongchol,"{15656, 15923, 46131}"
46168,yaghmourjihad,{46168}
46168,yagmurcihat,{46168}
46168,yagmurjihat,{46168}
46168,yaghmurjihat,{46168}
46170,nabilchoumanandco,{46170}
46170,nabilshomanandpartnersexchangecompany,{46170}
46170,shumancurrencyexchange,{46170}
46170,sumancurrencyexchangesarl,{46170}
46171,shomannabilkhaledkhalil,"{46171, 46172}"
46171,shumannabil,{46171}
46171,choumannabil,"{13057, 13058, 46171}"
46172,shomankhaledkhalil,"{46171, 46172}"
