ID,NAME,TYPE
11195,IRAN AIRCRAFT MANUFACTURING INDUSTRIAL COMPANY,C
11198,FARASAKHT INDUSTRIES,C
11224,TRANS MERITS CO. LTD.,C
11225,GLOBAL INTERFACE COMPANY INC.,C
11244,"LABORATORIOS WILLMAR, S.A. DE C.V.",C
11245,"FARMACIA JERLYNE, S.A. DE C.V.",C
11246,"AMERICAN TUNE UP, S.A. DE C.V.",C
11256,UNION OF GOOD,C
11294,KHUM THAW COMPANY LIMITED,C
11295,SANGSIRI KANKASET COMPANY LIMITED,C
11296,"TET KHAM GEMS CO., LTD.",C
11297,TING SHING TAI JEWELLERY (HK)  CO. LIMITED,C
11298,SHUEN WAI HOLDING LIMITED,C
11299,HONG PANG GEMS & JEWELLERY COMPANY LIMITED,C
11300,HONG PANG GEMS & JEWELLERY (HK) CO. LIMITED,C
11301,HONG PANG TEXTILE COMPANY LIMITED,C
11302,HONG PANG MINING COMPANY LIMITED,C
11303,HONG PANG LIVESTOCK DEVELOPMENT COMPANY LIMITED,C
11304,"HONG PANG GENERAL TRADING COMPANY, LIMITED",C
11305,"HONG PANG ELECTRONIC INDUSTRY CO., LTD.",C
11306,TET KHAM CONSTRUCTION COMPANY LIMITED,C
11307,"DEHONG THAILONG HOTEL CO., LTD.",C
11308,YANGON AIRWAYS COMPANY LIMITED,C
11309,VEST SPECTRUM (S) PTE. LTD.,C
11310,TET KHAM (S) PTE. LTD.,C
11314,NAVAL DEFENCE MISSILE INDUSTRY GROUP,C
11317,NATIONAL IRANIAN OIL COMPANY,C
11318,NAFTIRAN INTERTRADE CO. (NICO) LIMITED,C
11319,NAFTIRAN INTERTRADE CO. (NICO) SARL,C
11346,WAAD PROJECT,C
11347,TAMIL FOUNDATION,C
11351,FREE LIFE PARTY OF KURDISTAN,C
11401,"BELLOSOM ENTERPRISE, INC.",C
11402,BLISSEY PANAMA INC.,C
11403,LA CROSSE GROUP INC,C
11404,AERO COURIER CARGO S.A.,C
11405,EMPRESA DE TRANSPORTES CHULUCANAS 2000 S.A.,C
11406,PERUVIAN PRECIOUS METALS S.A.C.,C
11407,SERVICIOS SILSA S.A.C.,C
11408,URANTIA SERVICES S.A.,C
11409,EDITORA TRANSPARENCIA S.A.,C
11410,ORIENTE CONTRATISTAS GENERALES S.A.,C
11411,PERU TOTAL MARKET E.I.R.L.,C
11412,LUCERO IMPORT S.A.C.,C
11413,REPRESENTACIONES ORIENTE S.R.L.,C
11414,ORIENTE TOURS S.R.L.,C
11415,CORPORACION DE INVERSIONES EMPRESARIALES S.A.,C
11416,CONTINENTE MOVIL Y SERVICIOS S.R.L.,C
11417,TALLER DE REPARACIONES DE AERODINOS SUS PARTES Y SERVICIOS AEREOS S.A.,C
11418,TRANSPORTES AEREOS UNIDOS SELVA AMAZONICA S.A.,C
11419,PERU GLOBAL TOURS S.A.C.,C
11420,ASOCIACION CIVIL LOS PROMOTORES AERONAUTICOS,C
11421,VUELA PERU S.A.C.,C
11422,AERO CONTINENTE E.I.R.L.,C
11423,LASA PERU S.A.C.,C
11424,EMPRESA EDITORA CONTINENTE PRESS S.A.,C
11438,LOS ZETAS,C
11439,LA FAMILIA MICHOACANA,C
11440,SINALOA CARTEL,C
11441,KHORASAN METALLURGY INDUSTRIES,C
11442,KAVEH CUTTING TOOLS COMPANY,C
11443,AMIN INDUSTRIAL COMPLEX,C
11444,YAZD METALLURGY INDUSTRIES,C
11445,SHAHID SAYYADE SHIRAZI INDUSTRIES,C
11446,NIRU BATTERY MANUFACTURING COMPANY,C
11462,KATA'IB HIZBALLAH,C
11477,CONSULTORIA EN CAMBIOS FALCON S.A. DE C.V.,C
11478,HIERROS DE JERUSALEM S.A.,C
11479,TAXI AEREO ANTIOQUENO S.A.,C
11480,LLANOTOUR LTDA.,C
11481,AGROGANADERA LOS SANTOS S.A.,C
11482,AGROESPINAL S.A.,C
11483,AERONAUTICA CONDOR S.A. DE C.V.,C
11484,"AERONAUTICA CONDOR DE PANAMA, S.A.",C
11485,"GRUPO FALCON DE PANAMA, S.A.",C
11486,GRUPO FALCON S.A.,C
11487,GRUPO GUADALEST S.A. DE C.V.,C
11488,FRANZUL S.A.,C
11489,CONSTRUCTORA GUADALEST S.A.,C
11490,ASES DE COMPETENCIA Y CIA. S.A.,C
11496,REVOLUTIONARY STRUGGLE,C
11502,HAJI JUMA KHAN ORGANIZATION,C
11532,NAMCHONGANG TRADING CORPORATION,C
11533,HONG KONG ELECTRONICS,C
11555,VARIEDADES HARB SPORT,C
11556,ALMACEN FUTURO NO. 1,C
11557,COMERCIAL JINAN S.A.,C
11558,CANALES VENECIA LTDA.,C
11560,FLOREZ HERMANOS LTDA.,C
11581,KOREA KWANGSON BANKING CORP,C
11588,"LA HACIENDA (USA), LLC",C
11589,"RUNNING BROOK, LLC (USA)",C
11598,GENERAL BUREAU OF ATOMIC ENERGY,C
11599,KOREA TANGUN TRADING CORPORATION,C
11607,IRANIAN MINES AND MINING INDUSTRIES DEVELOPMENT AND RENOVATION ORGANIZATION,C
11608,ASCOTEC HOLDING GMBH,C
11609,ASCOTEC JAPAN K.K.,C
11610,METAL & MINERAL TRADE S.A.R.L.,C
11611,IRASCO S.R.L.,C
11612,MINES AND METALS ENGINEERING GMBH,C
11613,ASCOTEC STEEL TRADING GMBH,C
11614,ASCOTEC MINERAL & MACHINERY GMBH,C
11615,ASCOTEC SCIENCE & TECHNOLOGY GMBH,C
11616,BREYELLER STAHL TECHNOLOGY GMBH & CO. KG,C
11618,NATIONAL PETROCHEMICAL COMPANY,C
11619,IRAN PETROCHEMICAL COMMERCIAL COMPANY,C
11620,NPC INTERNATIONAL,C
11621,INTRA CHEM TRADING GMBH,C
11622,PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL,C
11623,P.C.C. (SINGAPORE) PRIVATE LIMITED,C
11625,PETROCHEMICAL COMMERCIAL COMPANY FZE,C
11626,PETROCHEMICAL COMMERCIAL COMPANY (U.K.) LIMITED,C
11627,IRAN FOREIGN INVESTMENT COMPANY,C
11628,IFIC HOLDING AG,C
11629,IHAG TRADING GMBH,C
11630,NATIONAL IRANIAN OIL COMPANY PTE LTD,C
11631,IRAN INSURANCE COMPANY,C
11632,BIMEH IRAN INSURANCE COMPANY (U.K.) LIMITED,C
11633,PETROPARS LTD.,C
11634,PETROPARS INTERNATIONAL FZE,C
11635,PETROPARS UK LIMITED,C
11636,KALA LIMITED,C
11637,KALA PENSION TRUST LIMITED,C
11638,IRANIAN OIL COMPANY (U.K.) LIMITED,C
11639,NIOC INTERNATIONAL AFFAIRS (LONDON) LIMITED,C
11640,NAFTIRAN TRADING SERVICES CO. (NTS) LIMITED,C
11641,PETROIRAN DEVELOPMENT COMPANY (PEDCO) LIMITED,C
11642,NICO ENGINEERING LIMITED,C
11643,INDUSTRIAL DEVELOPMENT AND RENOVATION ORGANIZATION OF IRAN,C
11644,MACHINE SAZI ARAK CO. LTD.,C
11645,WEST SUN TRADE GMBH,C
11647,AMROGGANG DEVELOPMENT BANK,C
11695,AL-QA'IDA IN THE ARABIAN PENINSULA,C
11701,ESTETICA CAR WASH S.A. DE C.V.,C
11702,"ESTETIC CARR DE OCCIDENTE, S.A. DE C.V.",C
11728,"MOREXPRESS, S.A. DE C.V.",C
11730,"ILC EXPORTACIONES, S. DE R.L. DE C.V.",C
11749,JAYSH RIJAL AL-TARIQ AL-NAQSHABANDI,C
11750,CPMIEC SHANGHAI PUDONG COMPANY,C
11771,UNIVISA S.A.,C
11772,SERVIAGRICOLA CIFUENTES E.U.,C
11773,SAAVEDRA Y CIA. S. EN C.,C
11774,RESTAURANTE BAR PUNTA DEL ESTE,C
11783,BOSQUE DE SANTA TERESITA LTDA.,C
11784,ALIMENTOS CARNICOS DE TRADICION ESPANOLA LTDA.,C
11789,RAHAB INSTITUTE,C
11790,MAKIN INSTITUTE,C
11791,IMENSAZEN CONSULTANT ENGINEERS INSTITUTE,C
11792,FATER ENGINEERING INSTITUTE,C
11794,GRUPO MBS LIMITADA,C
11795,GRUPO MBS - KAYUM CENTRE,C
11796,MAPUTO SHOPPING CENTRE,C
11805,TRANSPORTADORA PUREPECHA S.A. DE C.V.,C
11838,MINIMERCADO EL MANANTIAL DEL NEUTA,C
11840,CARDENAS DUARTE Y CIA. LTDA.,C
11841,LOGISTICA Y TRANSPORTE NORVAL LTDA.,C
11842,WISMOTOS FUENTE DE ORO,C
11843,VITAL SILUET CENTRO DE ESTETICA,C
11845,RECIFIBRAS SECUNDARIAS LTDA.,C
11849,MODERNA EXPRESS TRANSPORTE DE CARGA LTDA.,C
11851,LA TASAJERA DE FUENTE DE ORO,C
11853,JAIME JEREZ V. Y CIA. S.C.S. JERGAL S.C.S.,C
11854,INVERSIONES TALADRO LTDA.,C
11855,INVERSIONES LOS TUNJOS LTDA.,C
11856,INVERSIONES GANAGRO LTDA.,C
11857,INVERSIONES GANADERAS Y PALMERAS S.A.,C
11858,INVERSIONES LAS ACACIAS Y CIA. LTDA.,C
11859,INVERSIONES AGROINDUSTRIALES DEL ORIENTE LTDA.,C
11860,INVERSIONES ADAG LTDA.,C
11862,HERJEZ LTDA.,C
11865,ESTACION DE SERVICIO SERVIAGRICOLA DEL ARIARI,C
11866,ESTACION DE SERVICIO LA TURQUESA,C
11867,ESTACION DE SERVICIO LA FLORESTA DE FUENTE DE ORO,C
11868,EJERCITO REVOLUCIONARIO POPULAR ANTITERRORISTA DE COLOMBIA,C
11869,EMPRESA DE EMPLEOS TEMPORALES LA UNICA LTDA.,C
11870,DOLL EXPORT LTDA.,C
11873,DEWBELLE CENTRO DE ESTETICA Y BELLEZA LTDA.,C
11875,COMERCIALIZADORA E INVERSIONES BUSTOS ARIZA Y CIA. S.C.S.,C
11877,CIA. COMERCIALIZADORA DE MOTOCICLETAS Y REPUESTOS S.A.,C
11878,BLUE-STAR SECCION HOSTELERIA S.L.,C
11879,BINGO INTERNACIONAL E.U.,C
11880,AGUILAR AGUILAR Y CIA. LTDA.,C
11882,AGUILAR ALVAREZ Y CIA. LTDA.,C
11903,AGROPECUARIA HATO SANTA MARIA LTDA.,C
11904,CENTRO DE DIAGNOSTICO AUTOMOTRIZ EJE BANANERO S.A.,C
11905,REPUESTOS EL NATO Y CIA LTDA.,C
11909,RENTA CAMPEROS URABA LTDA.,C
11910,VIGILAR COLOMBIA LTDA.,C
11911,AL-AQSA TV,C
11913,ISLAMIC NATIONAL BANK OF GAZA,C
12026,MEGA EMPACADORA DE FRUTAS S.A. DE C.V.,C
12027,IMPORTACIONES Y EXPORTACIONES NOBARO S.A. DE C.V.,C
12028,ONERBANK ZAO,C
12030,JAVEDAN MEHR TOOS,C
12032,MSP KALA NAFT CO. TEHRAN,C
12055,ISLAMIC REVOLUTIONARY GUARD CORPS AIR FORCE,C
12056,ISLAMIC REVOLUTIONARY GUARD CORPS AL-GHADIR MISSILE COMMAND,C
12058,RAH SAHEL INSTITUTE,C
12059,SEPANIR OIL AND GAS ENGINEERING COMPANY,C
12081,MAHAB GHODSS CONSULTING ENGINEERING COMPANY,C
12085,AUTOTRANSPORTES JYM S.A. DE C.V.,C
12086,ARTE Y DISENO DE CULIACAN S.A. DE C.V.,C
12096,"MASA FACIL, S.A. DE C.V.",C
12101,COMERCIALIZADORA DE GANADO Y RENTAS DE CAPITAL S.A.,C
12111,IRANIAN MINISTRY OF INTELLIGENCE AND SECURITY,C
12115,IMAM KHOMEINI RELIEF COMMITTEE (LEBANON BRANCH),C
12120,IRANIAN COMMITTEE FOR THE RECONSTRUCTION OF LEBANON,C
12148,HARAKAT-UL JIHAD ISLAMI,C
12185,COMERCIALIZADORA GONRA,C
12186,GRUPO HORTA ZAVALA S.A. DE C.V.,C
12187,COPY RED S.A. DE C.V.,C
12188,CIRCUITO ELECTRONICO S.A. DE C.V.,C
12190,GRUPO CRISTAL CORONA S.A. DE C.V.,C
12191,AERO EXPRESS INTERCONTINENTAL S.A. DE C.V.,C
12192,CAPACITACION AERONAUTICA PROFESIONAL S.C.,C
12193,"MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V.",C
12194,CLUB DEPORTIVO OJOS NEGROS A.C.,C
12195,GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V.,C
12196,GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V.,C
12206,TEHRIK-E TALIBAN PAKISTAN (TTP),C
12209,OFFICE 39,C
12210,RECONNAISSANCE GENERAL BUREAU,C
12212,GREEN PINE ASSOCIATED CORPORATION,C
12213,SECOND ECONOMIC COMMITTEE,C
12214,MUNITIONS INDUSTRY DEPARTMENT,C
12215,SECOND ACADEMY OF NATURAL SCIENCES,C
12219,KOREA TAESONG TRADING COMPANY,C
12220,KOREA HEUNGJIN TRADING COMPANY,C
12274,"LORENA DEL MAR, S.A. DE C.V.",C
12277,"FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V.",C
12278,"TATES DESARROLLO, S.A. DE C.V.",C
12279,"JR CONTROLADORA DE RESTAURANTES, S.A. DE C.V.",C
12294,AL REHMAT TRUST,C
12297,"AUDIO ALARMAS, S.A. DE C.V.",C
12298,"BASALTOS TONALA, S.A. DE C.V.",C
12299,JAYSH AL-ADL,C
12312,KOREA DAESONG BANK,C
12313,KOREA DAESONG GENERAL TRADING CORPORATION,C
12379,GESTORES DEL ECUADOR GESTORUM S.A.,C
12425,MELRUX RICA S PIZZA,C
12426,AMG RICAS PIZZA,C
12437,"OBRAS, SERVICIOS Y MANTENIMIENTOS C.A.",C
12440,INVERSIONES MINERAS H.D. EMPRESA UNIPERSONAL,C
12446,CIA. AGROINDUSTRIAL PALMERA S.A.,C
12449,7 KARNES,C
12452,TAJCO,C
12453,GOLFRATE HOLDINGS (ANGOLA) LDA,C
12454,CONGO FUTUR,C
12455,KAIRABA SUPERMARKET,C
12456,OVLAS TRADING S.A.,C
12457,GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL,C
12458,AFRI BELG COMMERCIO E INDUSTRIA LDA,C
12464,ELLISSA HOLDING,C
12465,SOLMAR,C
12466,ELLISSA GROUP SA,C
12467,AGROPHEN,C
12468,ELLISSA SHIPPING,C
12469,YAMEN BENIN SARL,C
12470,ELLISSA PARC COTONOU,C
12471,ELLISSA MEGASTORE,C
12472,ALMACEN JUNIOR,C
12473,ALMACEN JUNIOR NO. 2,C
12474,COMERCIAL PLANETA,C
12475,SOCIETE ELLISSA GROUP CONGO,C
12476,PARS OIL AND GAS COMPANY,C
12477,BONYAD TAAVON SEPAH,C
12478,ANSAR BANK,C
12480,LINER TRANSPORT KISH,C
12481,MEHR BANK,C
12483,LOS GUEROS,C
12523,SHAHID AHMAD KAZEMI INDUSTRIES GROUP,C
12524,M. BABAIE INDUSTRIES,C
12530,AUTODROMO CULIACAN RACE PARK,C
12531,AUTOS MINI,C
12541,JOUMAA MONEY LAUNDERING ORGANIZATION / DRUG TRAFFICKING ORGANIZATION,C
12543,PHENICIA SHIPPING OFFSHORE SARL,C
12544,ELLISSA EXCHANGE COMPANY,C
12545,HASSAN AYASH EXCHANGE COMPANY,C
12547,GOLDI ELECTRONICS S.A.,C
12549,NEW LINE EXCHANGE TRUST CO.,C
12550,MACPAR MAKINA SAN VE TIC A.S.,C
12551,STEP A.S.,C
12552,MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI,C
12553,CARVANA COMPANY,C
12554,MACHINE PARDAZAN CO.,C
12580,GREEN LEAF GENERAL TRADING LLC,C
12581,NEW ANSARI MONEY EXCHANGE,C
12582,NEW ANSARI LTD,C
12583,AL ADAL EXCHANGE,C
12584,CONNECT TELECOM GENERAL TRADING LLC,C
12602,INTERCONTINENTAL BAUMASCHINEN UND NUTZFAHRZEUGE HANDELS GMBH,C
12605,SECT OF REVOLUTIONARIES,C
12685,GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION,C
12686,WAATASEMU CHARITY ASSOCIATION,C
12696,BANK OF EAST LAND,C
12726,SYRIAN GENERAL INTELLIGENCE DIRECTORATE,C
12727,BASIJ RESISTANCE FORCE,C
12733,ARMY OF ISLAM,C
12741,SYRIAN AIR FORCE INTELLIGENCE,C
12742,SYRIAN NATIONAL SECURITY BUREAU,C
12743,SYRIAN MILITARY INTELLIGENCE DIRECTORATE,C
12744,CHAM HOLDING,C
12745,BENA PROPERTIES,C
12746,AL MASHREQ INVESTMENT FUND,C
12756,CAUCASUS EMIRATE,C
12763,LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,C
12794,BEHNAM SHAHRIYARI TRADING COMPANY,C
12802,MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,C
12803,TIDEWATER MIDDLE EAST CO.,C
12813,POLITICAL SECURITY DIRECTORATE,C
12816,YAKUZA,C
12817,CAMORRA,C
12846,HAMSHO INTERNATIONAL GROUP,C
12847,COMMERCIAL BANK OF SYRIA,C
12848,SYRIAN LEBANESE COMMERCIAL BANK,C
12860,NAFTAN OAO,C
12861,GRODNO AZOT OAO,C
12862,GRODNO KHIMVOLOKNO OAO,C
12863,BELSHINA OAO,C
12866,GENERAL PETROLEUM CORPORATION,C
12867,SYRIAN PETROLEUM COMPANY,C
12869,SYTROL,C
12870,SYRIAN COMPANY FOR OIL TRANSPORT,C
12871,SYRIAN GAS COMPANY,C
12894,IMPORTADORA SILVANIA,C
12895,"IMPORTADORA SILVANIA, C.A.",C
12896,BODEGA MICHIGAN,C
12899,COMERCIALIZADORA EMPRESARIAL TEAM BUSINESS S.A.,C
12914,INDIAN MUJAHIDEEN,C
12927,MAHAN AIR,C
12928,CONSPIRACY OF FIRE NUCLEI,C
12932,REAL ESTATE BANK,C
12941,IRAN CENTRIFUGE TECHNOLOGY COMPANY,C
12948,PAYA PARTOV CO.,C
12950,PARTO SANAT CO.,C
12951,NEKA NOVIN,C
12954,FULMEN GROUP,C
12956,YASA PART,C
12959,SIMATIC DEVELOPMENT CO.,C
12975,ALMACEN ELECTRO SONY STAR,C
12976,JUNIOR INTERNATIONAL S.A.,C
12979,"GLOBAL TECHNOLOGY IMPORT & EXPORT, S.A. (GTI)",C
12980,MICRO EMPRESA ASHQUI,C
12983,AGROPECUARIA LA PERLA LTDA.,C
12984,KPD S.A.,C
13001,MILITARY HOUSING ESTABLISHMENT,C
13006,"DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V.",C
13007,"DESARROLLOS INMOBILIARIOS CITADEL, S.A. DE C.V.",C
13008,"DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V.",C
13009,"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.",C
13010,"DISTRIBUIDORA LIFE, S.A.",C
13011,"DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V.",C
13012,"EL PALOMAR CAR WASH, S.A. DE C.V.",C
13013,"FORTIA BAJA SUR, S.A. DE C.V.",C
13014,GEOFARMA S.A. DE C.V.,C
13015,"GRUPO COMERCIAL SAN BLAS, S.A. DE C.V.",C
13016,GRUPO F Y F MEDICAL INTERNACIONAL DE EQUIPOS,C
13017,"PROMOCIONES CITADEL, S.A. DE C.V.",C
13018,PUNTO FARMACEUTICO S.A. DE C.V.,C
13019,"SCUADRA FORTIA, S.A. DE C.V.",C
13020,TECNOLOGIA OPTIMA CORPORATIVA S. DE R.L. DE C.V.,C
13021,UNION ABARROTERO DE JALISCO S.C. DE R.L. DE C.V.,C
13041,AL-QA'IDA KURDISH BATTALIONS,C
13064,GELERI IMPORT EXPORT S.R.L.,C
13065,MEGA GROUP S.R.L.,C
13066,GELRO IMPEX S.R.L.,C
13071,YAMAGUCHI-GUMI,C
13098,JEMMAH ANSHORUT TAUHID,C
13100,GENERAL ORGANIZATION OF RADIO AND TV,C
13109,POUYA AIR,C
13110,BEHINEH TRADING,C
13115,"IRAN MARINE INDUSTRIAL COMPANY, SADRA",C
13116,"DEEP OFFSHORE TECHNOLOGY COMPANY,  P.J.S.",C
13119,DATAK TELECOM,C
13122,SYRIA INTERNATIONAL ISLAMIC BANK,C
13128,NEW AHMADI LTD.,C
13129,MOHAMMAD WALI MONEY EXCHANGE,C
13131,EGHTESAD NOVIN BANK,C
13133,PASARGAD BANK,C
13134,KARAFARIN BANK,C
13135,SAMAN BANK,C
13136,SARMAYEH BANK,C
13137,TAT BANK,C
13138,BANK-E SHAHR,C
13140,HEKMAT IRANIAN BANK,C
13141,TOURISM BANK,C
13142,IRAN ZAMIN BANK,C
13143,MEHR IRAN CREDIT UNION BANK,C
13145,TOSEE TAAVON BANK,C
13146,ISLAMIC REGIONAL COOPERATION BANK,C
13147,CREDIT INSTITUTION FOR DEVELOPMENT,C
13152,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,C
13155,INTERNATIONAL GENERAL RESOURCING FZE,C
13156,MINISTRY OF DEFENSE LOGISTICS EXPORT,C
13168,ABDALLAH AZZAM BRIGADES,C
13353,ORBITAL HORIZONS CORP.,C
13355,INDUITEX LTDA.,C
13356,"I&S HOLDING COMPANY, S.A.",C
13362,DISTRIBUIDORA GERMAY S.A. DE C.V.,C
13365,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.",C
13372,INDUSTRIAL SOLUTIONS,C
13373,MECHANICAL CONSTRUCTION FACTORY,C
13374,SYRONICS,C
13378,C.I. DEL ISTMO S.A.S.,C
13382,LOLALIMES,C
13387,HANDASIEH,C
13405,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.",C
13419,"GRUPO CINJAB, S.A. DE C.V.",C
13420,"GRUPO IMPERGOZA, S.A. DE C.V.",C
13421,"PETROBARRANCOS, S.A. DE C.V.",C
13430,CONSTRUCTORA W.L.,C
13431,CONSTRUCTORA H.L.P.,C
13432,TRANSPORTES J.L. CORDON,C
13433,CONSTRUCTORA H.L.T.,C
13434,ADMINISTRADORA DEL ORIENTE,C
13435,IMPORTADORA Y EXPORTADORA LORENZANA,C
13436,"INVERSIONES IRIS MANUELA, S.A.",C
13439,PENTANE CHEMISTRY INDUSTRIES,C
13440,SYRIAN ARAB AIRLINES,C
13446,"BUENOS AIRES SERVICIOS, S.A. DE C.V.",C
13453,COMERCIALIZADORA GERMAY DE SONORA S.A. DE C.V.,C
13465,"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.",C
13466,"GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.",C
13482,BUSINESS LAB,C
15000,MEZA FLORES DRUG TRAFFICKING ORGANIZATION,C
15005,ROSHAN MONEY EXCHANGE,C
15006,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,C
15014,"SERVICIOS CHULAVISTA, S.A. DE C.V.",C
15015,"ADT PETROSERVICIOS, S.A. DE C.V.",C
15096,INFORMATION SYSTEMS IRAN,C
15097,ELECTRONIC COMPONENTS INDUSTRIES CO,C
15098,ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY CENTER,C
15099,DIGITAL MEDIA LAB,C
15100,MOBILE VALUE-ADDED SERVICES LABORATORY,C
15113,D'S SUPERMARKET COMPANY LTD.,C
15114,AUTO SERVICIO JATZIRY S.A. DE C.V.,C
15115,CONSTRUCTORA JATZIRY DE GUASAVE S.A. DE C.V.,C
15116,AUTOTRANSPORTES TERRESTRES S.A. DE C.V.,C
15117,NATIONAL IRANIAN TANKER COMPANY,C
15118,NATIONAL IRANIAN TANKER COMPANY LLC,C
15119,N.I.T.C. REPRESENTATIVE OFFICE,C
15120,ARTA SHIPPING ENTERPRISES LIMITED,C
15121,ARASH SHIPPING ENTERPRISES LIMITED,C
15122,PROTON PETROCHEMICALS SHIPPING LIMITED,C
15123,DANESH SHIPPING COMPANY LIMITED,C
15124,DAVAR SHIPPING CO LTD,C
15125,HADI SHIPPING COMPANY LIMITED,C
15126,HARAZ SHIPPING COMPANY LIMITED,C
15127,HATEF SHIPPING COMPANY LIMITED,C
15128,HIRMAND SHIPPING COMPANY LIMITED,C
15129,HODA SHIPPING COMPANY LIMITED,C
15130,HOMA SHIPPING COMPANY LIMITED,C
15131,HONAR SHIPPING COMPANY LIMITED,C
15132,TC SHIPPING COMPANY LIMITED,C
15133,MEHRAN SHIPPING COMPANY LIMITED,C
15134,MERSAD SHIPPING COMPANY LIMITED,C
15135,SAMAN SHIPPING COMPANY LIMITED,C
15136,ASAN SHIPPING ENTERPRISE LIMITED,C
15137,SARV SHIPPING COMPANY LIMITED,C
15138,SEPID SHIPPING COMPANY LIMITED,C
15139,SIMA SHIPPING COMPANY LIMITED,C
15140,SINA SHIPPING COMPANY LIMITED,C
15141,CASPIAN MARITIME LIMITED,C
15142,MINAB SHIPPING COMPANY LIMITED,C
15144,PARS PETROCHEMICAL SHIPPING COMPANY,C
15145,DENA TANKERS FZE,C
15148,CENTER FOR INNOVATION AND TECHNOLOGY COOPERATION,C
15160,PETRO SUISSE INTERTRADE COMPANY SA,C
15161,HONG KONG INTERTRADE COMPANY,C
15162,NOOR ENERGY (MALAYSIA) LTD.,C
15163,PETRO ENERGY INTERTRADE COMPANY,C
15169,CORPORACION HANDAL S. DE R.L.,C
15182,AUTO PARTES HANDAL S. DE R.L. DE C.V.,C
15184,SUPERTIENDAS HANDAL S. DE R.L.,C
15186,JM TROYA,C
15187,J & E S. DE R.L. DE C.V.,C
15188,RANCHO LA HERRADURA,C
15189,EASY CASH S. DE R.L.,C
15190,COMERCIALIZADORA CACHO S.A. DE C.V.,C
15217,DREX TECHNOLOGIES S.A.,C
15337,"URBANIZADORA NUEVA ITALIA, S.A. DE C.V.",C
15342,"SOCIALIKA RENTAS Y CATERING, S.A. DE C.V.",C
15412,MS-13,C
15484,HAQQANI NETWORK,C
15486,ARMY SUPPLY BUREAU,C
15487,BELVNESHPROMSERVICE,C
15492,WAQFIYA RI'AYA AL-USRA AL-FILISTINYA WA AL-LUBNANYA,C
15493,AL-QUDS INTERNATIONAL FOUNDATION,C
15495,SUMIYOSHI-KAI,C
15521,"DESARROLLOS EVEREST, S.A. DE C.V.",C
15529,LOS RASTROJOS,C
15536,BAQIYATTALLAH UNIVERSITY OF MEDICAL SCIENCES,C
15537,IMAM HOSSEIN UNIVERSITY,C
15539,"TEHRAN GOSTARESH COMPANY, P.J.S.",C
15542,MINISTRY OF CULTURE AND ISLAMIC GUIDANCE,C
15543,PRESS SUPERVISORY BOARD,C
15544,AMNAFZAR GOSTAR-E SHARIF,C
15547,PEYKASA,C
15555,CENTER TO INVESTIGATE ORGANIZED CRIME,C
15564,IRAN POOYA,C
15580,RAHAT LTD,C
15583,ARIA NIKAN MARINE INDUSTRY,C
15585,M23,C
15588,JAYSH AL-SHA'BI,C
15592,SHABIHA,C
15603,FOREIGN TRADE BANK OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,C
15605,POUYA CONTROL,C
15609,MOVEMENT FOR UNITY AND JIHAD IN WEST AFRICA,C
15616,LEADER (HONG KONG) INTERNATIONAL TRADING LIMITED,C
15631,NEDA INDUSTRIAL GROUP,C
15632,TOWLID ABZAR BORESHI IRAN,C
15635,TARH O PALAYESH,C
15636,FARATECH,C
15638,FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA,C
15644,CHEMICAL INDUSTRIES & DEVELOPMENT OF MATERIALS GROUP,C
15648,SAD IMPORT EXPORT COMPANY,C
15651,DOOSTAN INTERNATIONAL COMPANY,C
15652,MARINE INDUSTRIES ORGANIZATION,C
15661,INAGAWA-KAI,C
15664,"CASA EL VIEJO LUIS DISTRIBUIDORA, S.A. DE C.V.",C
15666,KOREAN COMMITTEE FOR SPACE TECHNOLOGY,C
15673,"GRUPO COMERCIAL ROOL, S.A. DE C.V.",C
