ID,NAME
42296,TIA TRADING 2013 LTD
42298,"SADER, Fadi Wadie"
42298,"SADER, Fadi Wadie Naer"
42298,"SADER, Fadie Wadie Nasr"
42301,FADICO CC
42303,"KHOSH GHADAM, Mehdi"
42304,"EL RIZ, Douad"
42304,"DAOUD, El Riz"
42306,"MOOSA, Basheer Khalif"
42306,"MUSSE, Bachir Khalif"
42306,"MUSA, Bashir Khalif"
42306,"MOOSA, Basheer Khalid"
42306,"MOSSA, Bashir Khalif"
42306,"MOUSSA, Bachir Kalif"
42313,SITTI GENERAL TRADING L.L.C
42313,SITTI GENERAL TRADING FZCO
42314,KISMAYO GENERAL TRADING L.L.C
42314,KISMAYO GENERAL TRADING
42314,KEISMAIO GENERAL TRADING
42315,RED SEA TRANSIT AND TRANSPORT
42315,RED SEA MARITIMES SURVEYORS SARL
42315,RED SEA SURVEYOR MARITIME
42315,RED SEA SHIPPING AGENCY
42315,RED SEA TRANSIT AND TRANSPORT SERVICE
42317,BUSHRA BACHIR SHIPPING & LOGISTIC SERVICES L.L.C.
42317,BUSHRA BACHIR SHIPING AND LOGISTICS SERVICES LLC
42318,"BARREH OMAR, Mariam"
42318,"BARRE OMAR, Marian"
42320,ADERAL INDUSTRIAL HK LTD.
42322,WAZNI GEMS DMCC
42332,"NACHAR, Ali Moussa"
42332,"NACHER, Ali Moussa"
42332,"NACHEIR, Ali Moussa"
42332,"NASHAR, 'Ali Musa"
42333,"NACHAR, Hussein"
42334,AMANA DIAM
42335,HELICS GEMB BVBA
42336,"MURAD, Basem Hasan"
42336,"MURAD, Basim"
42338,MATAROMAX PTY LTD
42356,"YINKE ELECTRONICS CO., LTD"
42396,"KHAWAJAH, Muhammad"
42396,"KHAWAJAH, Muhammad Ali"
42477,"SARI, Kubilav"
42477,"KUBILAY, Sari"
42478,"AL-SHEIKH, Jihad Issa"
42498,"SIM, Hyo'n-so'p"
42536,"ADINEH VAND, Salman"
42536,"ADINEH-VAND, Salman"
42538,"GARSHASBI, Amanollah"
42538,"GOSHTASBI, Amanolah"
42538,"GOSHTASBI, Amanullah"
42538,"GOSHTASBI, Amanulah"
42556,"AGHAMIRI, Seyed Mohammad Amin"
42576,"SAYYEDOSHOHADA, Ahmad Khadem"
42576,"SEYED AL-SHOHADA, Ahmad Khadem"
42576,"KHADEM, Ahmad"
42576,"KADEM, Ahmad"
42576,"DANESH PAZHU, Ahmad Khadem"
42597,"SIARI, Mehdi"
42597,"SAYYARI, Mehdi"
42599,"BAZGHANDI, Ruhollah"
42600,IRGC-IO
42600,IRGC INTELLIGENCE ORGANIZATION
42676,MANAGING COMPANY TATBURNEFT LLC
42677,PUBLICHNOE AKTSIONERNOE OBSHCHESTVO TYAZHPRESSMASH
42677,TYAZHPRESSMASH PUBLIC JOINT STOCK COMPANY
42677,TYAZHPRESSMASH PAO
42677,TYAZHPRESSMASH OAO
42677,TYAZHPRESSMASH OJSC
42677,TYAZHPRESSMASH OTKRYTOE AKTSIONERNOE OBSHCHESTVO
42696,"ANSARI, Mohammad-Reza"
42696,"ANSARI, Mohammadreza"
42696,"NASERI, Mostafa"
42696,"ANSARI BARKIRSAGHI, Mohammadreza"
42716,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA GROZNENSKI GOSUDARSTVENNY NEFTYANOI TEKHNICHESKI UNIVERSITET IMENI AKADEMIKA M.D. MILLIONSHCHIKOVA
42716,GROZNY STATE OIL TECHNICAL UNIVERSITY
42716,GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER M.D. MILLIONSHIKOVA
42716,GGNTU IM. AKAD. M.D. MILLIONSHCHIKOVA FGBOU VO GGNTU IM. AKAD. M. D. MILLIONSHCHIKOVA FGBU
42717,SLUZHBA VNESHNEY RAZVEDKI
42717,SLUZHBA VNESHNEI RAZVEDKI ROSSISKOI FEDERATSII
42717,SVR ROSSII FKU
42718,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA ROSSISKI GOSUDARSTVENNY GEOLOGORAZVEDOCHNY UNIVERSITET IMENI SERGO ORDZHONIKIDZE
42718,SERGO ORDZHONIKIDZE GEO UNIVERSITY
42718,MOSCOW GEOLOGICAL PROSPECTING INSTITUTE
42719,VYGON KONSALTING OOO
42719,LLC VYGON CONSULTING
42719,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VYGON KONSALTING
42719,ENERGETICHESKI TSENTR OOO
42720,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA SANKT PETERBURGSKI GORNY UNIVERSITET
42720,SPGU GORNY UNIVERSITET FGBU
42720,SAINT PETERSBURG MINING UNIVERSITY
42720,"NATSIONALNY MINERALNOSYREVOI UNIVERSITET GORNY, UCH"
42721,"LITVINENKO, Vladimir Stefanovic"
42722,ALMETYEVSK STATE OIL INSTITUTE
42723,AKTSIONERNOE OBSHCHESTVO NAUCHNO ISSLEDOVATELSKI INSTITUT KHIMII I TEKHNOLOGII POLIMEROV IMENI AKADEMIKA V.A. KARGINA S OPYTNYM ZAVODOM
42723,NII POLYMEROV AO
42723,V.A. KARGIN POLYMER CHEMISTRY AND TECHNOLOGY RESEARCH INSTITUTE WITH A PILOT-PRODUCTION PLANT
42725,INTER-TRANS SP Z OO
42727,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NGT
42728,BMA SPEDITION GMBH
42729,KONEISTO CONSULTING
42729,KONEISTO TECHNOLOGY
42730,"SAKOULINE, Alexandre"
42733,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MASHOIL
42734,PREDSTAVITELSTVO AKTSIONERNOGO OBSHCHESTVA DYULAK KEPITAL LTD SHVEITSARIYA V G SANKT PETERBURGE
42734,PREDSTAVITELSTVO AKTSIONERNOGO OBSHCHESTVA DYULAK KEPITAL LTD SHVEITSARIYA V G MOSCOW
42734,AK DYULAK KEPITAL LTD PREDSTAVITELSTVO
42735,"SHMUKKI, Anselm Oskar"
42735,"SCHMUCKI, Oskar Anselm"
42736,URALMASH OIL AND GAS EQUIPMENT HOLDING
42736,URALMASH NGO KHOLDING OOO
42736,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU URALMASH NEFTEGAZOVOE OBORUDOVANIE KHOLDING
42738,"PORSAFI, Shahram"
42738,"REZAYI, Mehdi"
42738,"PURSAFI, Shahram"
42738,"MEHDI, Rezaei"
42741,"AZIMI, Ruhollah"
42743,REY AIRLINES
42748,OIL ENERDZHI OOO
42748,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU OIL ENERDZHI
42776,"SHENZHEN YAXIN GENERAL MACHINERY CO., LTD. NANCHANG BRANCH"
42796,MYANMAR FOREIGN TRADE BANK
42816,"AMINI, Hosein Hafez"
42816,"HAFEMAZAMINI, Huseyin"
42816,"AMINI, Hussein Hafiz"
42816,"AMINI, Huseyin Hafez"
42816,"HAFEZAMINI, Huseyin"
42857,KRAVERTON CONSTRUCTION AND DEVELOPMENT LP
42858,NOVENCO RUSSIA
42863,BULLIONSWIFT OU
42864,PREDPRIYATIE OSTEK
42865,OSTEK-ST
42866,OSTEK-INTEGRA OOO
42867,OSTEK-TEST
42868,OSTEK-EK
42869,OSTEK-ELEKTRO
42870,OSTEK-ETK
42871,OSTEK-SMT
42874,"RAZORENOV, Alexander Gennadiyevich"
42875,OSTEK-ARTTUL
42876,PO GEFESD
42877,BIZNESPROMESTEIT
42896,"ZHEJIANG QINGJI INDUSTRIAL CO., LTD."
42896,"ZHEJIANG LIGHT MACHINERY INDUSTRY CO., LTD."
42900,BLUE CALM MARINE SERVICES
42938,"QINGDAO ZHONGRONGTONG TRADING DEVELOPMENT CO., LTD."
42939,"WEI, Zun Yi"
42944,"DAMGHANI, Davud"
42944,"DAMGHANI, Davood"
42944,"DAMQANI, Davoud"
42944,"DAMQANI, Davood"
42978,RONIN TRADING
42978,RONIN CONSULTANCY
42979,PRO RATA INCASSO
42979,PRO RATA MANAGEMENT
42979,PRO RATA CONSULTING
42979,PRO RATA TRADING
42981,TBS SEMI
42983,"BUCHEL, Pascal Dominik"
42996,"TIMOSHIN, Andrei Vladimirovich"
42999,"LESTAFIER, Anton"
42999,"KUZMIN, Anton Yuryevich"
43016,"NYAMVUMBA, Andre"
43036,RGU NEFTI I GAZA NIU IMENI IM GUBKINA FGU
43036,GUBKIN UNIVERSITY
43036,NATIONAL UNIVERSITY OF OIL AND GAS GUBKIN UNIVERSITY
43037,GAZPROMNEFT NOYABRSKNEFTEGAZGEOFIZIKA
43037,GAZPROMNEFT NOYABRSKNEFTEGAZGEOPHYSICS OOO
43037,GAZPROMNEFT NGGF OOO
43038,SNIIGGIMS JSC
43038,"AKTSIONERNOE OBSHCHESTVO SIBIRSKI NAUCHNO ISSLEDOVATELSKI INSTITUT GEOLOGII, GEOFIZIKI I MINERALNOGO SYRYA"
43038,SNIIGGIMS AO
43039,VNIGRI JSC
43039,AKTSIONERNOE OBSHCHESTVO VSEROSSISKI NEFTYANOI NAUCHNO ISSLEDOVATELSKI GEOLOGORAZVEDOCHNY INSTITUT
43039,VNIGRI PAO
43040,ALL RUSSIAN RESEARCH INSTITUTE OF GEOPHYSICAL EXPLORATION METHODS JSC
43040,VNIIGEOFIZIKA JSC
43040,AO ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING
43058,"AYUUTO, Siyat"
43058,"AYUUTO, Siyaad"
43058,"AYUTO, Siyad"
43058,"YUSUF, Siyaad Isaaq"
43060,"DHEERE, Muumin"
43060,"DHERE, Mumin"
43065,"XUUROW, Xassan Cabshir"
43067,"DHEERE, Suheib"
43067,"DHEERE, Suhayb"
43067,"SHINI, Abdi Rooble"
43068,JOINT STOCK COMPANY OKB NAMED AFTER A.S. YAKOVLEV
43068,JOINT-STOCK COMPANY A.S. YAKOVLEV DESIGN BUREAU
43068,JSC A.S. YAKOVLEV DB
43068,OJSC OPYTNO-KONSTRUKTORSKOYE BYURO IM. A.S. YAKOVLEVA
43069,JSC NPO ALMAZ NAMED AFTER A.A. RASPLETIN
43069,PJSC NPO ALMAZ
43069,ALMAZ SCIENTIFIC PRODUCTION ASSOCIATION
43069,PUBLICHNOE AKTCIONERNOE OBSHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE ALMAZ IMENI AKADEMIKA A.A. RASPLETINA
43070,JSC GPTP GRANIT
43070,AKTSIONERNOE OSCHEVSTVO GOLOVNOE PROIZVODSTVENNO-TEHNICHESKOE PREDPRIYATIE GRANIT
43070,ALMAZ-ANTEY GPTP GRANITE
43070,JSC HEAD TECHNOLOGICAL ENTERPRISE GRANIT
43071,OTKRITOE AKTCIONERNOE OBSHESTVO KAZANSKIJ ZAVOD SINTETICHESKOGO KAUCHUKA
43072,JSC TULSKY FACTORY RTI
43072,TULA INDUSTRIAL RUBBER PRODUCTS PLANT
43074,FEDERAL STATE UNITARY ENTERPRISE RESEARCH INSTITUTE OF SYNTHETIC RUBBER
43074,FEDERALNOYE GOSUDARSTVENNOYE UNITARNOYE PREDPRIYATIYE NAUCHNO-ISSLEDOVATELSKIY INSTITUT SINTETICHESKOGO KAUCHUKA
43077,"YARIISOW, Xassan"
43077,"YARIISOW, Xasan"
43078,"INO, Siciid Abdullah Haji"
43078,"HAJI, Sayid Abdullahi Adan"
43081,"GUHAAD, Omar"
43082,"IBRAHIM, Maxamed Siidow Sheikh"
43084,"YARE, Ali"
43087,"QAAWANE, Maxamed Daud"
43088,"MA'ALIN, Mohamed Omar"
43088,"MAXAMED, Mohamed Cumar"
43088,"MOA'LIN, Mohamed Haji Omar"
43088,"HAJI, Mohamed Omar"
43092,"GOOBE, Suleiman Daoud"
43093,ACG FINANCE LIMITED
43093,EI SI DZHI FAINENS LIMITED PREDSTAVITELSTVO
43094,"SERGEEVA, Julia"
43096,JOINT STOCK COMPANY POLYMETAL
43101,MC POLYUS LLC
43102,TAGRAS BIZNESSERVIS OOO
43104,FORT CONSULTING OOO
43105,SPA ANDROID TECHNICS
43105,NPO ANDROIDNAYA TEKHNIKA AO
43108,SPETSIAL ELECTRONIK LIMITED LIABILITY COMPANY
43108,SPETSIAL ELEKTRONIK OOO
43109,LLC DKO ELEKTRONSCHIK
43110,"KRAVTSOV, Sergei Sergeevich"
43110,"KRAVTSOV, Sergej Sergeevich"
43110,"BRAUN, Sergey Sergeevich"
43111,FSUE ATOMFLOT
43112,FGBU GOSUDARSTVENNAYA AVIAKOMPANIYA 223 LETNYY OTRYAD MO RF
43112,FGBU GAK 223 LETNYI OTRYAD MO RF
43112,223RD STATE AIRLINE FLIGHT UNIT
43113,JSC THE 224TH FLIGHT UNIT STATE AIRLINES
43113,OJSC GOSUDARSTVENNAYA AVIAKOMPANIYA 224 LETNY OTRYAD
43113,224TH FLIGHT UNIT STATE AIRLINES
43113,TTF AIR HEAVY LIFTING
43113,LYOTNY OTRYAD 224
43115,NASIM BAKHR KISH
43115,NASEEM BAHR KISH CJSC
43115,NASEEM BAHR KISH CLOSED JOINT-STOCK COMPANY
43115,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NASIM BAKHR KISH
43119,MANAGEMENT COMPANY JOINT STOCK COMPANY NEVA
43119,"NEVA INTERNEISHENEL, AO"
43121,NPF RET OOO
43122,METROVAGONMASH JSC
43122,OAO METROVAGONMASH
43123,LIMITED LIABILITY COMPANY INTERNATIONAL TRANSPORTATION SERVICES
43124,OBSHCHESTVO S ORGANICHENNOI OTVETSTVENNOSTYU GRUPPA ARKTIK ENERDZHI
43125,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SEVERNAYA ZVEZDA
43125,OOO SEVERNAIA ZVEZDA
43128,OBSHCHESTVO S ORGANICHENNOI OTVETSTVENNOSTYU AKVAMARIN
43128,OPKHM OOO
43129,SMT AILOGIK OOO
43130,MEDVEZHYA GORA OOO
43132,DIREKTSIIA MORSKOI PORT INDIGA OOO
43134,DEVAIS KONSALTING OOO
43134,DEVICE CONSULTING CO. LTD.
43138,OBSHCHESTVO S ORGANICHENNOI OTVETSTVENNOSTYU UNIVERSALNY MORSKOI PORT INDIGA
43138,UNIVERSALNYI MORSKOI PORT INDIGA OOO
43139,FORTA ENGINEERING CENTER LLC
43144,LUCHENGTECH CO. LTD
43175,IPC SB RAS
43175,IPCH SB RAS
43195,XINGHUA CO. LTD.
43195,XINGHUATECH CO. LTD.
43195,XINGTAC
43198,"BRYCHYOVA, Larisa Igorevna"
43225,TECHCRIM JOINT STOCK COMPANY
43229,"SADYKOV, Rinat Nailevich"
43232,"MISHONOVA, Ksenia Vladimirovna"
43233,A.E. NUDELMAN KB TOCHMASH JSC
43233,JSC A.E. NUDELMAN DESIGN BUREAU OF PRECISION MACHINE BUILDING
43233,JOINT STOCK COMPANY CONSTRUCTION BUREAU FOR PRECISE MACHINERY NAMED AFTER A.E. NUDELMANA
43234,"ABRAMCHENKO, Viktoria Valerievna"
43234,"ABRAMCHENKO, Viktoriya Valeryevna"
43235,"LEVITIN, Igor Evgenevich"
43235,"LEVITIN, Igor Evgenyevich"
43236,"SHALKOV, Dmitry Vladislavovich"
43239,"VOSTOKOV, Alexey"
43241,"GRACHYOV, Pavel Sergeevich"
43242,GLOBALVOENTREIDING LTD OOO
43242,LLC GLOBALVOENTRAIDING LTD
43243,"KESAEV, Ihor Albertovych"
43243,"KESAYEV, Igor Albertovich"
43244,MERKURI SERVISEZ OOO
43245,FEMILI OFIS OOO
43246,FO-MENEDZHMENT OOO
43247,IKSORA OOO
43248,IK-MANAGEMENT LLC
43249,TRAST KONG OOO
43250,SANATORI IM. M.V.FRUNZE OOO
43251,"ZHIDKOV, Andrei Aleksandrovich"
43252,OAO SAMUSSKI SUDOSTROITELNO SUDOREMONTNY ZAVOD
43252,SAMUSSKY SSRZ
43252,SAMUS SHIPBUILDING AND REPAIR YARD
43252,SAMUS SHIPYARD
43253,RN BASHNIPINEFT LLC
43256,AO INVESTITSIONNAYA NEFTYANAYA KOMPANIYA
43257,ROSATOMPORT
43257,FGUP GIDROGRAFICHESKOE PREDPRIYATIE
43257,RUSSIA GOVT HYDROGRAPHIC DEPT
43257,FGUP HYDROGRAPHIC COMPANY STATE CORPORATION ROSATOM
43262,53 ARSENAL PAO
43264,JSC 103 ARMORED REPAIR PLANT
43264,JSC 103 BTRZ
43264,103 BRONETANKOVY REMONTNY ZAVOD PAO
43265,116 ARSENAL PAO
43266,163 BRONETANKOVY REMONTNY ZAVOD OAO
43266,JOINT STOCK COMPANY 163 BTRZ
43268,SAMARANEFTEGEOFIZIKA OAO
43269,ZELENODOLSK DESIGN BUREAU JSC
43269,ZELENODOLSKOE PKB AO
43273,"NEW BLOCKCHAIN ADVISORY CO., LTD"
43278,OOO SSK PORT
43280,OOO GEOS
43281,LIMITED LIABILITY COMPANY ROSTSHIPSERVIS
43281,OOO ROSTSHIPSERVIS
43282,AKTSIONERNOE OBSHCHESTVO URALSKIY ZAVOD TRANSPORTNOGO MASHINOSTROENIYA
43282,JSC URALTRANSMASH
43282,THE URALS PLANT OF TRANSPORT ENGINEERING
43283,"KONOVALOV, Alexander Vladimirovich"
43286,OKEAN ELEKTRONIKI OOO
43286,OCEAN CHIPS LLC
43287,JOINT STOCK COMPANY NEVA ELEKTRONIKA
43287,NEVA ELEKTRONIKA AO
43288,"MORGUN, Oleg Valerevich"
43288,"MORGUN, Oleg Valerievich"
43289,"MOROZOVA, Daria"
43290,"SUK, Vitalij Oleksandrovych"
43291,"FEDORENKO, Eleanor"
43296,"ILMIEV, Vadim Viktorovich"
43296,"ILMIIEV, Vadym"
43298,"MOSKALKOVA, Tatiana Nikolaevna"
43298,"NOSENKO, Nikolayevna Tatyana"
43316,"AKIFEV, Pavel Viktorovich"
43317,TRUST LOGISTICS LLC
43317,LOGISTIKA DOVERIYA OOO
43317,OOO LOGISTIKA DOVERIIA
43318,TRUST LOGISTICS GROUP LLC
43336,UNIVERSITY OF AUTOMATION
43336,MIRIM COLLEGE
43336,MIRIM UNIVERSITY
43336,MILITARY CAMP 144 OF THE KOREAN PEOPLE'S ARMY
43336,KIM IL-SUNG UNIVERSITY AUTOMATION UNIVERSITY
43336,KIM IL SUNG MILITARY UNIVERSITY
43336,COMMAND AUTOMATION COLLEGE OF THE CHOSUN PEOPLE'S ARMY
43336,KIM IL MILITARY UNIVERSITY
43336,KIM IL POLITICAL MILITARY UNIVERSITY
43336,NO. 144 MILITARY CAMP OF THE CHOSUN PEOPLE'S ARMY
43337,3RD BUREAU OF THE RGB
43337,3RD TECHNICAL SURVEILLANCE BUREAU
43337,3RD DEPARTMENT SIGNAL INTELLIGENCE
43337,TECHNICAL RECONNAISSANCE TEAM
43377,"KIM, Sangman"
43379,JINYONG IT COOPERATION COMPANY
43380,"MALYSHEV, Sergey Gennadyevich"
43380,"MALYSHEV, Sergei Gennadevich"
43396,MINISTRY OF DEFENCE OF BURMA
43396,TATMADAW
43416,AL-FADEL MONEY TRANSFER AND EXCHANGE PRIVATE JSC
43416,AL-FADEL EXCHANGE PRIVATE JOINT STOCK COMPANY
43416,AL-FADEL EXCHANGE AND INTERNATIONAL TRANSFER COMPANY
43417,"AL-BALAWI, Fadel"
43418,"AL-BALAWI, Mut'i"
43418,"BALAWI, Mut'i"
43418,"BALWI, Moutee Maarouf"
43418,"BALWI, Maarouf"
43419,"AL-BALAWI, Muhammad"
43419,"AL-BALWI, Muhammad Ma'ruf"
43420,AL-ADHAM FOREIGN EXCHANGE
43421,"WAN, Jack"
43421,"WANG, Jack"
43421,"WONG, Jack"
43421,"WILSON, William"
43436,"TAYLOR, Jina"
43437,"MILLER, Lucy"
43456,AL GUNADE
43456,ALGUNADE
43456,AJMAC MULTI ACTIVITIES COMPANY LTD
43457,"MOTAH GENERAL TRADING, L.L.C."
43516,"NANDO, James Marko"
43516,"MARK, James Nando"
43517,"KARABA, Alfred Futuyo"
43517,"KARABA, Alfred Fatuyo"
43517,"FATIYO, Alfred"
43517,"FUTOYI, Alfred"
43519,ARVANCLOUD
43519,NOYAN ABR ARVAN CO.
43519,ARVAN CLOUD
43519,ABR ARVAN
43520,"PIRHOSEINLU, Puya"
43536,MILITARY INDUSTRY CORPORATION
43537,GIAD INDUSTRIAL CITY
43537,GIAD INDUSTRIAL GROUP
43542,"PERKO, Alexey"
43542,"LOSEV, Alexey Vyacheslavovich"
43545,JULLEUCHTER BY PERKO FAMILY WORKSHOP
43545,JULLEUCHTER BY PERKO
43545,PERKO WORKSHOP FAMILY
43557,MYANMAR INVESTMENT AND COMMERCIAL BANK
43598,"CHOE, Chol-min"
43616,"CHOE, Unjong"
43616,"CH'OE, U'n-cho'ng"
43636,"AL-RAFI'I, 'Abdallah Makki Muslih Mahdi"
43637,"AL-MINUKI, Abu-Bilal"
43637,"MAINOK, Abubakar"
43637,"MAINOK, Abor"
43756,"WALAAC, Ina-Waran"
43756,"AW-MAHAMUD, Abdiweli"
43816,"ALBU-MITEUTI, Arkan Ahmad Abbas Albu-Mazida"
43816,"AL-MITIWITI, Arkan Ahmad 'Abbas"
43817,"SADA, Qahtan Nawaf Ahmad Alwan"
43842,"REI COMPANIA INTERNATIONAL, S.A. DE C.V."
43856,AI KYU KOMPONENTS
43857,STAUT CO LTD
43857,STAUT DESIGN CENTER
43976,BAZIS TREID PROSOFT
43997,RADIOTECHSNAB
43999,OOO TEKHNOLOGII SISTEMY I KOMPLEKSY
44000,RM DESIGN&DEVELOPMENT
44000,OSOO RM DIZAYN AND DEVELOPMENT
44000,OSOO RM DIZAYN END DEVELOPMENT
44000,RM DIZAIN AND DEVELOPMENT OSOO
44000,RM DESIGNANDDEVELOPMENT
44017,"NURI, Hamid Reza"
44018,"SHENZHEN JIA SIBO SCIENCE AND TECHNOLOGY CO., LTD."
44020,LIMITED LIABILITY COMPANY TECHNICAL SERVICE CENTER DELTA-AERO
44020,LLC TSTO DELTA-AERO
44021,JSC SPE AEROSILA
44021,"NPP AEROSILA, AO"
44022,JSC UEC STAR
44022,AO ODK-STAR
44023,"GUGERDCHIAN, Mehdi"
44024,PROGRESS LEADER LLC
44025,"A'INI, Hosein Omid"
44025,"AYINI, Hosein"
44030,CARGOLINE LLC
44031,ALEKSINSKY CHEMICAL PLANT
44031,ALEKSINSKY CHEMICAL COMBINE
44032,TULAMMO
44032,TULA CARTRIDGE PLANT
44033,FEDERAL STATE ENTERPRISE KAZAN FEDERAL STATE GUNPOWDER PLANT
44034,TAMBOV GUNPOWDER PLANT
44034,TAMBOV POWDER PLANT
44035,LIMITED LIABILITY COMPANY RESEARCH AND PRODUCTION COMPANY OPTOLINK
44035,OOO NPK OPTOLINK
44035,LLC RPC OPTOLINK
44035,SPC OPTOLINK
44035,NPK OPTOLINK LLC
44035,OPTOLINK RPC LLC
44036,AO KB ARSENAL
44036,AKTSIONERNOE OBSHCHESTVO KONSTRUKTORSKOE BYURO ARSENAL IMENI M.V. FRUNZE
44038,MZ ARSENAL PAO
44038,ARSENAL MACHINE BUILDING PLANT OJSC
44038,OTKRYTOE AKTSIONERNOE OBSCHESTVO MASHINOSTROITELNYI ZAVOD ARSENAL
44038,MZ ARSENAL OAO
44039,JSC RESEARCH AND PRODUCTION CORPORATION PRECISION SYSTEMS AND INSTRUMENTS
44039,SCIENTIFIC AND INDUSTRIAL CORPORATION PRECISION INSTRUMENT SYSTEMS
44039,AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNAYA KORPORATSIYA SISTEMY PRETSIZIONNOGO PRIBOROSTROENIYA
44041,AO OKB FAKEL
44041,AKTSIONERNOE OBSHCHESTVO OPYTNOE KONSTRUKTORSKOE BYURO FAKEL
44041,JSC EDB FAKEL
44056,"KOIJEE, Jefferson Tamba"
44078,LIMITED LIABILITY COMPANY UMMC NFMP
44078,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU UGMK OTSM
44078,UGMK OTSM OOO
44079,OTKRYTOE AKTSIONERNOE OBSHCHESTVO URALSKAYA GORNO METALLURGICHESKAYA KOMPANIYA
44080,INSTITUTE OF SOLID STATE PHYSICS OF THE ACADEMY OF SCIENCES SSSR
44080,FEDERAL STATE BUDGETARY INSTITUTION OF SCIENCE INSTITUTE OF SOLID STATE PHYSICS N.A. YU. A. OSIPYAN OF THE RUSSIAN ACADEMY OF SCIENCES
44080,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI INSTITUT FIZIKI TVERDOGO TELA ROSSISKOI AKADEMII NAUK FGBU
44080,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI INSTITUT FIZIKI TVERDOGO TELA ROSSISKOI AKADEMII NAUK BU
44081,INSTITUTE OF LASER PHYSICS SB RAS
44081,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI INSTITUT LAZERNOI FIZIKI SIBIRSKOGO OTDELENIYA ROSSISKOI AKADEMII NAUK
44081,INSTITUTE OF LASER PHYSICS OF THE SIBERIAN BRANCH OF THE RAS
44081,ILF SO RAN FGBU
44082,PROKHOROV GENERAL PHYSICS INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES
44082,PROKHOROV GENERAL PHYSICS INSTITUTE OF RAS
44082,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENNIE NAUKI FEDERALNY ISSLEDOVATELSKI TSENTR INSTITUT OBSHCHEI FIZIKI IM. A.M. PROKHOROVA ROSSISKOI AKADEMII NAUK
44082,RUSSIAN ACADEMY OF SCIENCES - ALEXANDR MIKHAILOVICH PROKHOROV GENERAL PHYSICS INSTITUTE
44083,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SVERKHPROVODNIKOVYE NANOTEKHNOLOGII
44083,SKONTEL OOO
44083,LIMITED LIABILITY COMPANY SUPERCONDUCTING NANOTECHNOLOGY
44083,SCONTEL
44083,SKONTEL AO
44084,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI FEDERALNY ISSLEDOVATELSKI TSENTR KAZANSKI NAUCHNY TSENTR ROSSISKOI AKADEMII NAUK
44084,FEDERAL RESEARCH CENTER KAZAN SCIENTIFIC CENTER OF THE RUSSIAN ACADEMY OF SCIENCES
44084,FRC KAZSC RAS
44084,FITS KAZNTS RAN FGBU
44084,FITS KAZNTS RAN
44084,FEDERAL GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI KAZANSKI NAUCHNY TSENTR ROSSISKOI AKADEMII NAUK UCH
44086,STERLITAMAKSKII ZAVOD KATALIZATOROV
44087,BUDKER INSTITUTE OF NUCLEAR PHYSICS OF SB RAS
44087,FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE NAUKI INSTITUT YADERNOL FIZIKI IM. G.I. BUDKERA SIBIRSKOGO OTDELENIYA ROSSISKOI AKADEMII NAUK
44087,IYAF SO RAN FGBU
44087,INSTITUTE OF NUCLEAR PHYSICS OF THE SIBERIAN BRANCH OF THE USSR ACADEMY OF SCIENCE
44088,URALELEKTROMED AO
44088,URALELEKTROMED JSC
44088,AKTSIONERNOE OBSHCHESTVO URALELEKTROMED
44088,URALELEKTROMED PUBLIC JOINT STOCK COMPANY
44088,OPEN JOINT STOCK COMPANY URALELECTROMED
44089,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU TYUMENSKI NEFTYANOI NAUCHNY TSENTR
44089,TPRC LIMITED LIABILITY COMPANY
